floor,rooms,sq,district,distance_to_nearest_metro,distance_to_pkin,living_condition_index,age_of_house,es_index,price
10.0,4.0,101.0,Śródmieście,0.2714865027189902,0.3690859704953556,0.7797315653957988,6,0.43572590957728163,4300000.0
2.0,1.0,30.0,Wola,0.9643671497623921,2.537487871876166,0.6669552675905531,4,0.8158546782606662,406000.0
3.0,2.0,62.51,Ursynów,0.6969957320815006,10.663698997360697,0.4870266850900203,0,0.8089100979659186,812630.0
5.0,3.0,70.0,Bemowo,3.631385578671411,6.808363648007655,0.34701190244675556,31,0.9169851003780548,625000.0
2.0,2.0,43.85,Mokotów,1143.156550287713,1148.7499504738937,0.7451300528316893,66,0.8911763160140528,540000.0
1.0,4.0,109.0,Wawer,8.744970069546957,10.924737773909452,0.3775347353005369,14,0.5448367643811158,915000.0
5.0,3.0,57.71,Śródmieście,0.4689940785432357,0.9711601086366757,0.8006525881407844,49,0.4317772247632141,649000.0
1.0,3.0,86.0,Bemowo,2.7162584848771476,6.429609900279659,0.35084767824998686,13,0.8345126442153515,995000.0
5.0,2.0,51.41,Śródmieście,1.6478329232638347,2.3555618399856573,0.8622115336966873,2,0.37790637023383955,759000.0
4.0,2.0,41.0,Targówek,2.1832312128442113,6.4402915059732,0.48674787037942957,47,0.9643640195229322,460000.0
1.0,2.0,47.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8069817437337956,69,0.3820460859308983,579000.0
0.0,5.0,137.0,Ochota,2.283529009229309,3.173343998117241,0.6254389424731519,20,0.6734148639275728,1350000.0
5.0,2.0,43.75,Wola,1.323885353072896,4.073356582832086,0.6712164671047851,1,0.6903250258947892,649000.0
4.0,4.0,86.0,Praga-Północ,0.055768337124038024,2.912868265328259,0.5357072287956521,37,0.5806326872527618,699000.0
1.0,3.0,57.0,Białołęka,4.951905478123489,9.828843897079137,0.25516669447905854,11,0.9570169306737338,460000.0
2.0,4.0,97.0,Praga-Południe,1.3230449961882012,4.242790686006062,0.59423476156557,85,0.9117231933454519,1290000.0
1.0,3.0,57.7,Białołęka,4.130789091123764,10.715068081586486,0.27147669460019214,9,0.9040375399341358,490000.0
3.0,2.0,38.25,Wola,0.1566164850086975,3.560946574911859,0.6134775341070458,3,0.7800943359323822,822375.0
6.0,2.0,51.91,Ochota,3.1365761476646754,4.518323883792385,0.6917060783226129,13,0.6159637938997881,640000.0
0.0,3.0,62.2,Żoliborz,0.15072636401499562,4.380564652329655,0.6521720724384712,10,0.915090990241136,870000.0
3.0,2.0,47.36,Ursus,6.514660573721481,9.329361463786656,0.3231784126200009,24,0.9553290875124885,460000.0
1.0,2.0,40.1,Ursus,7.580210924650498,10.630048571196511,0.32516915743448765,18,0.9156717318343134,410000.0
1.0,3.0,56.92,Białołęka,4.369007297437188,10.843383161490951,0.2601845683116236,1,0.9907603258582,435438.0
0.0,4.0,109.32,Mokotów,0.43556449092625094,0.02832371015692246,0.7345338484505015,0,0.8557023454490518,1738188.0
3.0,3.0,78.0,Ochota,2.8411418336990386,3.900839460542683,0.6681740619577654,12,0.5757668630788741,1053000.0
3.0,4.0,150.0,Śródmieście,0.3167275936362904,0.7643807105455682,0.8141527999966914,111,0.3734473976764351,3390000.0
5.0,3.0,83.0,Wesoła,1.595650889238402,5.380705186748478,0.446429735265593,20,0.4857735520459656,895000.0
7.0,2.0,37.0,Praga-Północ,1.5101977087537495,4.419433061566798,0.5187190952840813,41,0.550154198416821,359000.0
0.0,2.0,41.0,Ursus,6.514660573721481,9.329361463786656,0.3213035724177943,59,0.9707833999348344,375000.0
3.0,2.0,48.65,Ursynów,1.4395286488420724,8.062045365975104,0.5665483728426047,2,0.867842269721026,659000.0
2.0,3.0,63.37,Bemowo,2.598240908028219,6.0184172115268675,0.3056663448385196,16,0.7587129195848599,758000.0
0.0,2.0,41.0,Mokotów,2.4909011916369406,4.994823304914785,0.6169265393285144,6,0.9245904208032859,580000.0
3.0,5.0,115.6,Praga-Południe,1.993290774867635,4.4745223113930574,0.6025907992766578,8,0.9700323850485439,1300000.0
2.0,3.0,77.26,Mokotów,1.6061161279217726,2.549719975928223,0.742631844904553,1,0.8556653526311787,1390000.0
4.0,2.0,44.0,Ochota,2.283529009229309,3.173343998117241,0.7217697843463119,54,0.6240089598622074,579000.0
8.0,2.0,36.7,Mokotów,0.763518168131845,6.804432959303177,0.61263837976989,0,0.9055361256753822,502763.0
2.0,3.0,58.0,Wawer,7.0669757390932135,9.215911041145077,0.3574436639794815,16,0.47088110150143553,465000.0
5.0,4.0,90.0,Praga-Północ,0.6436788053225815,3.9494984290244877,0.45246014834130893,117,0.6067740007194523,1600000.0
4.0,3.0,57.5,Śródmieście,0.4385216233548852,1.4996655074972152,0.7922729478793631,56,0.4181156728739098,680000.0
4.0,4.0,121.47,Mokotów,2.4909011916369406,4.994823304914785,0.6503751802679297,6,0.8268442705704317,1384029.0
4.0,2.0,39.9,Praga-Południe,2.6302768093860216,4.8792032964240795,0.5130967922875396,50,0.8540962698838999,360000.0
8.0,1.0,27.47,Mokotów,2.896351294095427,7.356421632982184,0.7033424251164505,0,0.831177256806648,396632.0
1.0,2.0,41.0,Mokotów,2.4909011916369406,4.994823304914785,0.7085914589094992,51,0.8712775821883678,475000.0
3.0,4.0,83.61,Białołęka,4.951905478123489,9.828843897079137,0.27043924911982636,13,0.8895464348764052,830000.0
4.0,2.0,53.0,Wola,1.251873263001984,2.441903538025195,0.6993018477781744,70,0.7653011805761581,585000.0
4.0,3.0,63.0,Bemowo,2.9099116377481544,6.368819022794636,0.3416025837953419,40,0.8999077302474006,579000.0
5.0,3.0,48.0,Wola,0.5239707618448809,1.0545132578361285,0.6331224541894136,51,0.7702835126938786,624000.0
7.0,4.0,82.0,Wola,0.1566164850086975,3.560946574911859,0.6514950679015464,19,0.724581358243297,1180000.0
0.0,2.0,56.8,Wola,1.323885353072896,4.073356582832086,0.7175517047555107,11,0.7562488514448473,700000.0
8.0,2.0,39.7,Mokotów,2.4909011916369406,4.994823304914785,0.6141684007385849,0,0.9416853563559088,499999.0
0.0,1.0,30.0,Bemowo,4.158213365098425,7.575879632122547,0.33264049692616643,8,0.7623446866555996,360000.0
1.0,3.0,53.89,Białołęka,4.917347796567095,12.501912516170425,0.2561840313418071,1,0.9827790862025864,457526.0
4.0,3.0,46.0,Praga-Południe,1.5817634649653503,4.470955923025331,0.6013785977790357,86,0.8759770615628365,490000.0
3.0,3.0,66.0,Ursynów,1.3860446779782731,10.253480866517846,0.4985017519242874,1,0.8091830853087114,650000.0
7.0,2.0,52.4,Mokotów,0.08275609362777697,4.680228411972351,0.7302512155837665,4,0.81691092239785,827000.0
1.0,4.0,83.22,Wola,0.1566164850086975,3.560946574911859,0.6539553817996846,12,0.7627656437088355,950000.0
10.0,1.0,20.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.799655452955688,0,0.43928417948928755,333000.0
4.0,2.0,47.5,Wola,0.5418963962862917,3.5377867629088486,0.6659241938309247,12,0.6820229311906721,630000.0
4.0,3.0,49.84,Białołęka,4.951905478123489,9.828843897079137,0.28069452946226614,5,0.9334988816500899,475000.0
5.0,3.0,57.71,Wola,12.944546952824542,16.86718365078429,0.6441096777180322,49,0.7816530117912106,649000.0
2.0,2.0,58.49,Mokotów,1.7620231845332492,4.8628328921198225,0.7105159963426856,1,0.7938634183849831,1462250.0
0.0,2.0,26.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.9086960404239741,66,0.4342754812384127,490000.0
10.0,1.0,28.3,Praga-Południe,2.7656345985406787,4.172473952263781,0.5358246137321283,48,0.8851207279906701,329000.0
3.0,4.0,96.0,Mokotów,3.3348720784432317,7.473366343831576,0.6358729674898662,0,0.8600916440830838,1068000.0
2.0,3.0,81.0,Włochy,3.773771488917721,6.4456601977431545,0.5697375661669127,13,0.8726920144704758,939000.0
4.0,1.0,37.0,Bemowo,1.81423873549533,5.316827069367771,0.30322243567020635,11,0.917368762615672,528000.0
2.0,2.0,45.0,Mokotów,2.4909011916369406,4.994823304914785,0.7400850521734078,0,0.9126805736786832,690000.0
3.0,3.0,46.02,Praga-Północ,1.22158245219456,4.0510770031239725,0.503242709192463,0,0.6305791412393249,483072.0
1.0,6.0,368.0,Żoliborz,0.43556449092625094,0.02832371015692246,0.6139305307075076,20,0.9418569377009464,9000000.0
4.0,1.0,29.39,Wawer,6.26901453661869,8.83376517946864,0.39201379843959017,57,0.5139649866783976,302000.0
0.0,2.0,35.5,Wola,1.251873263001984,2.441903538025195,0.6239540020170068,71,0.7551945129678851,470000.0
0.0,2.0,42.0,Targówek,0.6447502008461874,6.132934432164258,0.49897259748819095,2,0.9128754383770016,470000.0
2.0,2.0,56.0,Ursynów,1.2218834890476398,7.626077073169183,0.4768472597175258,14,0.8846977096102827,650000.0
4.0,1.0,17.5,Bielany,0.7147662559894385,7.858372286394024,0.32793110803565967,53,0.7164985203134255,245000.0
2.0,4.0,118.5,Wilanów,3.474666297186458,9.387552699288035,0.38916586489802324,14,0.9621130511982533,1399000.0
5.0,5.0,153.0,Śródmieście,0.33744216641429986,1.479336844027882,0.7704247352748623,13,0.42988124749956935,2990000.0
0.0,3.0,55.0,Białołęka,4.951905478123489,9.828843897079137,0.2818104801881596,5,0.9203273104118819,515000.0
1.0,2.0,45.0,Wola,0.1566164850086975,3.560946574911859,0.690890862559297,64,0.8247173495773299,484900.0
3.0,3.0,61.5,Mokotów,0.8538683393293316,6.975835800550464,0.610210376900544,44,0.8316958768256618,625000.0
3.0,2.0,45.0,Białołęka,4.951905478123489,9.828843897079137,0.2782914977151703,10,0.8654391765474857,420000.0
3.0,2.0,46.0,Białołęka,4.951905478123489,9.828843897079137,0.2582835261073235,31,0.9754160940072563,498000.0
6.0,3.0,67.9,Mokotów,0.519195632103019,6.94425492588775,0.6629497841049851,0,0.8613886966277408,709900.0
5.0,5.0,124.17,Mokotów,2.4909011916369406,4.994823304914785,0.6879341036390269,1,0.786569736817929,1737138.0
1.0,3.0,66.2,Praga-Południe,12.579740098979036,16.38008831887491,0.5681462207118838,41,0.8014701797673515,595000.0
5.0,3.0,61.0,Mokotów,2.4909011916369406,4.994823304914785,0.6500111128820836,3,0.8197295088633096,815000.0
4.0,3.0,51.0,Ochota,2.283529009229309,3.173343998117241,0.7095871863681379,39,0.6226502884165902,480000.0
1.0,2.0,40.0,Ursynów,1.3860446779782731,10.253480866517846,0.49708064495191595,5,0.8885051369997703,310000.0
3.0,2.0,37.5,Włochy,3.773771488917721,6.4456601977431545,0.5100351331514315,47,0.7617156220035389,369000.0
2.0,2.0,36.88,Białołęka,4.127666193942086,11.009156853260558,0.23898681894526955,1,0.8528357971615339,297800.0
9.0,2.0,38.32,Targówek,1.4723458977056845,5.203463384570246,0.5236528029153279,49,0.9388249802499317,417000.0
0.0,2.0,42.0,Białołęka,4.951905478123489,9.828843897079137,0.26782081459691776,9,0.9333530825710545,379000.0
1.0,3.0,85.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.7585167471927463,69,0.4389463306597396,2700000.0
6.0,2.0,37.0,Mokotów,2.4909011916369406,4.994823304914785,0.7033394508297505,50,0.8321875836610283,469000.0
0.0,5.0,82.91,Praga-Południe,4.155432163202726,6.799595320380319,0.5632846354566386,0,0.9500073474537895,771063.0
1.0,2.0,50.5,Ursynów,1.110950221567297,8.843186184497682,0.5566449893509609,20,0.965383209878211,490000.0
5.0,2.0,56.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8538429141210457,13,0.4113992584563263,845000.0
5.0,2.0,44.0,Praga-Północ,0.6436788053225815,3.9494984290244877,0.5117370995149946,17,0.604870780051538,545000.0
1.0,2.0,55.0,Wilanów,3.847390005501828,11.284376312555644,0.38838142759399913,8,0.9876396205314143,710000.0
5.0,3.0,82.8,Bielany,1.3375742885188746,6.505846313601686,0.34307315625833845,20,0.7842254325609606,895000.0
1.0,3.0,52.6,Bemowo,2.6977374775250196,6.411034460051335,0.3388540740893453,9,0.804879552789829,615000.0
5.0,3.0,83.0,Bielany,1.6426057619300045,4.40413075035674,0.3264914344066885,20,0.681076085721169,895000.0
8.0,2.0,50.0,Wola,0.1566164850086975,3.560946574911859,0.6870571687694661,9,0.8053130871032953,640000.0
0.0,2.0,50.0,Śródmieście,0.7032196182268509,0.8699287203501394,0.7826338571403225,161,0.38092694046881403,1750000.0
3.0,3.0,71.0,Ursynów,0.6288779899063854,11.704286912348474,0.5399506150858103,27,0.9424031032675578,749000.0
0.0,2.0,35.78,Ursus,5.979756065146883,8.517576515836387,0.28337287136143424,51,1.0068504243606005,390000.0
3.0,2.0,48.2,Praga-Południe,1.993290774867635,4.4745223113930574,0.5796329576156396,43,0.8844785285480902,395000.0
1.0,4.0,70.2,Bemowo,2.463983572730515,5.98309162178909,0.32250218348205867,45,0.8484232881311505,560000.0
4.0,1.0,24.0,Ochota,2.9873062038596805,4.008348102339774,0.7388234466098232,47,0.6537607092729564,299999.0
5.0,3.0,57.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5952292029779521,40,0.9292545602770608,626943.0
2.0,3.0,76.7,Wola,0.1566164850086975,3.560946574911859,0.6288963896730261,12,0.755298877687471,960000.0
3.0,5.0,118.0,Białołęka,5.275577013034318,13.944545612571297,0.2812368484111095,20,0.8909391406610289,690000.0
1.0,2.0,47.44,Praga-Południe,1.993290774867635,4.4745223113930574,0.6139388072824212,12,0.9094159636851077,540000.0
4.0,3.0,47.0,Mokotów,0.19614470272069218,6.274185259007507,0.665718219723391,56,0.9408972851527243,500000.0
1.0,3.0,70.0,Praga-Południe,2.772314882129521,5.651080425054244,0.6062568155458085,12,0.8723150278198586,880000.0
3.0,1.0,28.21,Mokotów,2.4909011916369406,4.994823304914785,0.7289072810326002,65,0.9449278930171229,380000.0
5.0,2.0,46.5,Śródmieście,0.17086353132593274,1.1379350456396593,0.7617761729307229,109,0.4460684762468128,1100000.0
3.0,3.0,63.1,Mokotów,2.4909011916369406,4.994823304914785,0.6329147678458666,28,0.883173432023762,749000.0
3.0,2.0,41.5,Żoliborz,0.43556449092625094,0.02832371015692246,0.6004713082338667,50,0.8980677696715929,460000.0
3.0,5.0,58.2,Bemowo,0.43556449092625094,0.02832371015692246,0.31181039980457775,44,0.8309235263676168,579000.0
0.0,4.0,68.0,Wola,0.6018217501986929,4.311163936309982,0.6707021851632043,60,0.7172243023507783,760000.0
2.0,2.0,46.5,Włochy,3.072646577868593,8.282825522212809,0.5344457608671623,0,0.8578148031172577,590550.0
2.0,3.0,48.0,Ursus,7.716652649793082,10.651218348630865,0.27489029849448676,33,1.0100949845149116,427000.0
3.0,2.0,56.0,Bemowo,2.835015145963399,5.930374956159464,0.30692354542437156,15,0.8522557983839159,659000.0
0.0,1.0,34.0,Białołęka,4.951905478123489,9.828843897079137,0.2567826066170637,0,0.9615995469929798,285000.0
2.0,3.0,73.0,Ochota,1.3461553354391629,2.031974540359447,0.6546684234129677,87,0.6800247184718398,980000.0
2.0,3.0,49.0,Wola,2.044503337672415,5.32255936813629,0.6031532311620312,47,0.8158320266163217,525000.0
10.0,3.0,93.0,Wola,0.7707210204447175,3.3237405325113354,0.6518369392255445,0,0.7591947894077372,1061400.0
5.0,4.0,96.27,Mokotów,2.4909011916369406,4.994823304914785,0.6316268392758508,41,0.8480539784796673,1200000.0
10.0,3.0,61.72,Wola,0.1566164850086975,3.560946574911859,0.7074292785384351,0,0.6883440639944927,715952.0
5.0,2.0,52.49,Bielany,3.1193708953217767,7.98601361888137,0.35525737007280345,44,0.6894524918185067,470000.0
9.0,2.0,41.0,Targówek,0.6682554815292581,5.980828169701148,0.5336983573241929,47,0.9701893600307359,380000.0
8.0,1.0,30.0,Mokotów,2.4909011916369406,4.994823304914785,0.6343964810198267,48,0.944384700172499,398000.0
1.0,2.0,39.89,Wola,1.323885353072896,4.073356582832086,0.7036346629065784,5,0.7760762954741232,750000.0
3.0,2.0,32.2,Wola,0.4584287476536625,1.0122961075996952,0.6353035221527579,1,0.6788322646096364,676200.0
9.0,2.0,58.2,Ursynów,0.14215542090536093,10.740926446126196,0.5123854557400683,21,0.8252429783743349,640000.0
0.0,3.0,48.0,Wola,0.1566164850086975,3.560946574911859,0.6158197362729616,45,0.6869676703024885,450000.0
1.0,2.0,51.04,Wilanów,1.6635041502852494,9.116899749271427,0.3661986659224929,10,0.9654210943363786,650000.0
2.0,3.0,80.27,Wilanów,2.8252356421269567,8.936877835202063,0.3811199919322782,2,0.8848580251291963,899000.0
2.0,4.0,106.0,Żoliborz,0.15072636401499562,4.380564652329655,0.6070302661371452,7,0.9452489862037614,1435000.0
4.0,4.0,56.1,Ochota,2.283529009229309,3.173343998117241,0.7069714944313571,51,0.6334239472525147,589050.0
2.0,3.0,78.0,Ursus,6.425638000283988,9.211793263623573,0.32144273176308347,14,0.9770236746104777,799000.0
5.0,1.0,24.39,Praga-Południe,4.309423598976693,7.149523136276825,0.5865344124214676,0,0.8400518426043039,241792.0
6.0,2.0,52.0,Ochota,3.1365761476646754,4.518323883792385,0.7224259573724909,13,0.6717694968720903,640000.0
8.0,2.0,50.0,Wola,0.429465331213889,3.3756419167371914,0.6349755848766959,9,0.753387617610142,670000.0
2.0,2.0,42.57,Białołęka,4.369007297437188,10.843383161490951,0.27412375243750386,1,0.8422121594112749,346945.5
3.0,1.0,25.0,Targówek,0.36078814290535577,5.480597618420292,0.5322508577950859,1,0.9457815792097196,310000.0
4.0,2.0,77.78,Wola,0.43567440022904613,1.5545146301965476,0.7095336023552554,8,0.6989920593761979,1165000.0
5.0,2.0,58.0,Mokotów,3.4055895782679406,5.670435560392603,0.6188820181862842,16,0.8472866572209196,760000.0
0.0,3.0,60.0,Ursynów,1.3860446779782731,10.253480866517846,0.5152011187180288,51,0.8889132728298863,590000.0
2.0,2.0,45.86,Ursus,6.087157607273995,9.197933813493139,0.29544135898267726,0,0.9458370334028067,393000.0
6.0,5.0,96.77,Włochy,3.773771488917721,6.4456601977431545,0.4929332487460213,25,0.790128381874384,950000.0
1.0,2.0,59.0,Bemowo,2.6501971431691134,6.36341879360423,0.35377443383007473,11,0.9074640178586945,615000.0
2.0,3.0,94.51,Wilanów,1.724908698496279,9.650367059158693,0.42760019478110195,8,0.9538769756475225,960000.0
1.0,4.0,73.15,Mokotów,3.1426160589393097,4.649114357423093,0.6801000082597752,4,0.8575404066812776,949000.0
0.0,5.0,224.0,Wawer,7.0669757390932135,9.215911041145077,0.34447060779339944,2,0.4627557057442313,1170000.0
0.0,4.0,78.0,Bemowo,2.590147798738514,6.2786570474811985,0.3566189884119864,29,0.7673389873108947,623000.0
2.0,3.0,83.2,Wola,0.5670058602708732,1.994573508777697,0.6396491617175531,23,0.7922808811110893,896000.0
4.0,2.0,50.3,Żoliborz,0.15072636401499562,4.380564652329655,0.6455620952174843,61,0.8706310473181174,520000.0
5.0,3.0,85.0,Śródmieście,0.7941517673232199,1.217464527325935,0.8851130706425163,71,0.3915163555145515,1299000.0
1.0,2.0,50.0,Mokotów,0.19614470272069218,6.274185259007507,0.7066238628730246,68,0.8729809067575386,599000.0
1.0,4.0,60.0,Targówek,0.6682554815292581,5.980828169701148,0.541338773306612,41,0.8574100139533593,595000.0
6.0,4.0,70.11,Mokotów,2.8957805804648675,5.625516314422853,0.6358328961199652,1,0.8802837534317122,999999.0
6.0,3.0,94.0,Mokotów,2.356292434035472,4.783129824927014,0.6973520227966121,13,0.7790961362166553,1890000.0
3.0,3.0,60.0,Wilanów,3.1410315240373254,8.099918392261856,0.41084897849365837,26,0.9056250709646425,620000.0
3.0,2.0,73.0,Ochota,1.7350218157631039,2.5377362789818236,0.6965528861629681,83,0.666870726360613,940000.0
8.0,2.0,46.0,Śródmieście,0.15714788505367625,2.572433989895093,0.8745003429526081,65,0.3956230451273202,715000.0
10.0,3.0,49.8,Mokotów,0.5513530615480243,4.25802848035331,0.7113231165870578,51,0.8985632939593287,497000.0
4.0,3.0,56.0,Mokotów,2.4909011916369406,4.994823304914785,0.6989411339341363,45,0.8638679964817456,529000.0
0.0,3.0,70.2,Praga-Południe,4.53256105838912,6.828677070581103,0.5980753838480812,1,0.834310380717911,645660.0
9.0,2.0,41.5,Wola,0.4584287476536625,1.0122961075996952,0.7172932279561656,51,0.7716886360718026,580000.0
8.0,3.0,63.5,Mokotów,1.4395286488420724,8.062045365975104,0.7437015058135521,1,0.8024752807944527,691625.0
3.0,2.0,61.0,Wola,2.842427804206414,6.555669901937917,0.6040962484423218,82,0.8048815221770638,745000.0
1.0,3.0,73.79,Mokotów,2.4909011916369406,4.994823304914785,0.7044444487885706,3,0.9076278759143064,999000.0
3.0,2.0,52.0,Wola,0.1566164850086975,3.560946574911859,0.6691029677290438,11,0.6912354272569365,860000.0
10.0,3.0,63.6,Mokotów,0.519195632103019,6.94425492588775,0.640387140839563,0,0.8955008799173861,735900.0
10.0,3.0,63.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.8483642568599451,0,0.39492162994597996,999000.0
1.0,3.0,117.13,Śródmieście,0.6398053321160899,1.0768974736237868,0.9229067160425037,111,0.4089917287849724,2200000.0
4.0,3.0,48.0,Targówek,1.2912096115900873,6.625957513583989,0.5000887135756431,51,0.8029877156184891,339000.0
1.0,2.0,46.8,Wola,2.4369012222455724,4.444779487863158,0.622590305322101,0,0.7491627780829799,534500.0
2.0,1.0,28.1,Mokotów,3.3348720784432317,7.473366343831576,0.681149526845143,0,0.8375567190930047,375000.0
0.0,4.0,120.0,Wilanów,5.24348820342686,10.865224023789729,0.38526722350332215,0,0.9527058321364055,1075000.0
7.0,6.0,227.28,Śródmieście,0.43556449092625094,0.02832371015692246,0.9181766131742837,109,0.4392793515367847,5875000.0
4.0,3.0,72.46,Żoliborz,0.35493273789280544,5.789636390868562,0.6217539855919786,0,0.9521843959972621,913700.0
3.0,4.0,66.5,Mokotów,2.4909011916369406,4.994823304914785,0.6718997139779285,46,0.8037108804310481,699000.0
1.0,3.0,67.0,Mokotów,4.359604540036951,6.544035145573457,0.6223595752287474,6,0.9437651996624089,820000.0
8.0,3.0,65.3,Bielany,2.659047597145146,6.928293140576701,0.37577784358242616,44,0.7128953420941033,595000.0
2.0,4.0,51.0,Mokotów,2.4909011916369406,4.994823304914785,0.7025441918663757,11,0.9102169691648138,499000.0
1.0,1.0,27.79,Bielany,0.3322173921098312,5.664181961872523,0.3918373564212653,0,0.8000378240064496,395000.0
0.0,2.0,43.5,Ursus,5.747764192373684,7.882318908706781,0.31765039444666293,0,0.9491615078407474,392000.0
2.0,4.0,140.0,Żoliborz,0.43556449092625094,0.02832371015692246,0.6389154721386857,18,0.9052238857876281,3500000.0
2.0,4.0,63.6,Mokotów,2.3560542028186493,5.2854603986101205,0.6976157248984726,48,0.7931686065476102,580000.0
5.0,3.0,53.3,Mokotów,0.3729309893305821,4.597860011414658,0.666440746645034,49,0.7894723423616967,700000.0
0.0,3.0,62.0,Bemowo,4.160932924265061,7.803519666075373,0.3242853607687537,11,0.8940510961362139,734000.0
1.0,3.0,69.0,Targówek,0.6682554815292581,5.980828169701148,0.4932321010171455,12,0.8832479212944053,815000.0
3.0,2.0,41.0,Targówek,0.6682554815292581,5.980828169701148,0.47967952628839877,86,0.8711834352636492,369000.0
1.0,4.0,80.0,Ochota,2.283529009229309,3.173343998117241,0.7128429415938217,56,0.5807153310544184,699000.0
7.0,3.0,51.5,Wola,0.1566164850086975,3.560946574911859,0.7196855279613351,48,0.8016203110874817,489000.0
1.0,3.0,64.95,Wawer,6.169624951505488,8.776148109364383,0.3809657718901132,0,0.4743862251403511,545580.0
0.0,2.0,47.51,Mokotów,2.8978422334329217,7.5443477036248385,0.7053830281673715,1,0.8081557580377704,522610.0
3.0,2.0,49.0,Wola,212.13769038890575,215.83376009231353,0.599407369239907,51,0.6808369760384098,436000.0
10.0,3.0,62.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.7968420090786855,12,0.3738825468574355,1120000.0
10.0,3.0,51.0,Ursynów,1.3860446779782731,10.253480866517846,0.4885032197982925,1,0.9198018999372998,669000.0
4.0,2.0,46.5,Mokotów,2.4909011916369406,4.994823304914785,0.6421124195222869,1,0.8790472607067127,655000.0
3.0,3.0,57.54,Ursus,6.514660573721481,9.329361463786656,0.30449348824649314,0,1.0110982408704678,500110.0
10.0,4.0,77.33,Żoliborz,0.15072636401499562,4.380564652329655,0.5507706437316315,37,0.9100427725330799,890000.0
2.0,3.0,69.89,Wola,1.2581836400080328,3.759147830983273,0.7139979163156344,0,0.8141012749551112,734264.0
0.0,2.0,42.15,Śródmieście,0.24751479487484437,0.8726978421186736,0.7912914205845786,0,0.4317141418658458,969000.0
3.0,1.0,39.45,Bielany,0.8213808080855006,5.814605098342833,0.38261449971109757,61,0.7826652733353394,459000.0
4.0,2.0,47.3,Mokotów,2.4909011916369406,4.994823304914785,0.737705681931052,64,0.8567225119811034,559000.0
3.0,2.0,48.0,Białołęka,4.951905478123489,9.828843897079137,0.28103922642343154,6,0.8482849896903324,470000.0
0.0,2.0,36.0,Włochy,3.773771488917721,6.4456601977431545,0.5043340856846208,2,0.9018775474132492,505000.0
4.0,3.0,55.6,Ochota,2.044069029810967,4.8875784674356595,0.6267838309807134,50,0.6813935049986883,459000.0
2.0,3.0,61.73,Mokotów,1.0770111771248434,6.172632694576829,0.6256000210704251,2,0.8743776006020149,833355.0
1.0,2.0,37.22,Białołęka,4.369007297437188,10.843383161490951,0.26498814326198555,1,0.8992982236064881,296890.0
6.0,2.0,42.26,Bielany,0.3322173921098312,5.664181961872523,0.32726635732508397,0,0.8197396268514605,604900.0
10.0,4.0,160.0,Śródmieście,0.7110172054943996,2.9378021697848045,0.8653747423868418,21,0.3754885007173489,1650000.0
2.0,2.0,54.3,Białołęka,4.951905478123489,9.828843897079137,0.2573474226845359,20,0.864724372843062,475000.0
0.0,4.0,77.0,Wola,1.5863269406531033,3.513755351190299,0.6211589823114751,0,0.7343227597170807,771000.0
4.0,6.0,160.0,Ursynów,1.2218834890476398,7.626077073169183,0.5044192433502059,26,0.9030639681498186,1200000.0
4.0,3.0,58.0,Ursynów,0.7913802731195702,8.961781484851741,0.511167858748126,41,0.9263734251956435,539999.0
6.0,5.0,155.62,Mokotów,2.4909011916369406,4.994823304914785,0.7191971428890076,1,0.8274009038035355,2332743.0
0.0,3.0,47.3,Wola,0.1566164850086975,3.560946574911859,0.5960462551527674,58,0.6859121705762837,454000.0
6.0,1.0,27.2,Ochota,2.283529009229309,3.173343998117241,0.6173405120237876,61,0.674788487855117,348000.0
0.0,4.0,68.93,Mokotów,2.4909011916369406,4.994823304914785,0.6244975704405054,4,0.8337745456961921,960000.0
1.0,1.0,29.25,Wola,1.323885353072896,4.073356582832086,0.6798501695029714,0,0.7242783216304899,359000.0
3.0,2.0,36.52,Bielany,1.3375742885188746,6.505846313601686,0.3470831686396456,63,0.7838861531518279,411000.0
6.0,3.0,64.5,Targówek,0.5890779409881745,5.216567451746947,0.528504251174611,45,0.9769841320159479,599000.0
3.0,3.0,50.0,Bielany,0.3265016407435702,8.69631912412126,0.3604783918261657,52,0.8228147681149317,457000.0
4.0,1.0,31.0,Wola,0.1566164850086975,3.560946574911859,0.6268718763055731,70,0.7244041290255837,429000.0
4.0,4.0,69.0,Bemowo,2.7162584848771476,6.429609900279659,0.331870636748524,32,0.8996601207368602,630000.0
1.0,2.0,42.0,Ursus,6.514660573721481,9.329361463786656,0.31528056463173815,0,0.8766257068158232,414119.0
9.0,3.0,108.09,Praga-Południe,1.250424412153877,4.20069601312193,0.53983974642824,5,0.8889720734500296,1934811.0
2.0,4.0,65.4,Bielany,2.4489473036118747,6.582043115920329,0.33863575955783154,49,0.7445078381637622,668000.0
2.0,1.0,29.12,Praga-Południe,6.215072234580028,8.831041949721477,0.5264991076969978,1,0.9640253072312759,369000.0
